index,Player ID,Inducted into HOF,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,Weight,Height,Batting Hand,Throwing Hand,MLB Debut,Final MLB Game,Award Name,All Star Games Played
26910,carrocl01,N,991.0,3972.0,729.0,995.0,125.0,47.0,31.0,423.0,197.0,0.0,361.0,290.0,0.0,47.0,0.0,0.0,0.0,163.0,68.0,B,R,1882-08-03,1893-09-27,None,0
13624,carrach01,N,1325.0,4644.0,568.0,1199.0,172.0,25.0,55.0,474.0,31.0,28.0,491.0,467.0,4.0,38.0,67.0,19.0,109.0,170.0,72.0,R,R,1950-04-18,1959-09-23,None,4.0
26885,carpema01,N,1329.0,4403.0,752.0,1153.0,301.0,28.0,155.0,576.0,27.0,17.0,699.0,1072.0,39.0,65.0,11.0,46.0,36.0,210.0,76.0,L,R,2011-06-04,2021-10-03,Silver Slugger,1.0
26883,carpehi01,N,1118.0,4637.0,720.0,1202.0,142.0,47.0,18.0,543.0,158.0,0.0,112.0,174.0,0.0,28.0,0.0,0.0,0.0,186.0,71.0,R,L,1879-05-01,1892-07-31,None,0
4229,careyma01,N,2476.0,9363.0,1545.0,2665.0,419.0,159.0,70.0,800.0,738.0,92.0,1040.0,695.0,0.0,77.0,290.0,0.0,0.0,170.0,71.0,B,R,1910-10-03,1929-09-29,TSN All-Star,0
17907,carewro01,Y,2469.0,9315.0,1424.0,3053.0,445.0,112.0,92.0,1015.0,353.0,187.0,1018.0,1028.0,144.0,25.0,128.0,64.0,216.0,170.0,72.0,L,R,1967-04-11,1985-10-05,TSN All-Star,15.0
16597,cardele01,N,1941.0,6707.0,662.0,1725.0,285.0,49.0,118.0,689.0,39.0,48.0,522.0,1135.0,122.0,28.0,97.0,48.0,174.0,160.0,71.0,R,R,1960-07-25,1975-09-26,TSN All-Star,4.0
17283,cardejo02,N,2017.0,6964.0,936.0,1913.0,333.0,46.0,138.0,775.0,329.0,139.0,608.0,807.0,38.0,26.0,37.0,61.0,147.0,150.0,70.0,R,R,1963-04-14,1980-10-03,None,0
26805,cantujo01,N,847.0,3128.0,367.0,847.0,203.0,5.0,104.0,476.0,11.0,4.0,189.0,559.0,15.0,37.0,1.0,39.0,102.0,205.0,75.0,R,R,2004-07-17,2011-06-14,None,0
21925,cansejo01,N,1887.0,7057.0,1186.0,1877.0,340.0,14.0,462.0,1407.0,200.0,88.0,906.0,1942.0,63.0,84.0,1.0,81.0,178.0,240.0,76.0,R,R,1985-09-02,2001-10-06,TSN All-Star,2.0
26802,canoro01,N,2234.0,8673.0,1257.0,2624.0,571.0,33.0,334.0,1302.0,51.0,38.0,616.0,1189.0,112.0,85.0,10.0,62.0,284.0,212.0,72.0,L,R,2005-05-03,2020-09-27,Silver Slugger,7.0
26741,campbbr01,N,1360.0,4762.0,759.0,1382.0,295.0,87.0,106.0,766.0,53.0,50.0,548.0,584.0,0.0,27.0,32.0,0.0,25.0,185.0,73.0,L,R,1930-09-12,1942-09-23,None,0
12646,camparo01,N,1215.0,4205.0,627.0,1161.0,178.0,18.0,242.0,856.0,25.0,15.0,533.0,501.0,30.0,30.0,30.0,18.0,143.0,190.0,69.0,R,R,1948-04-20,1957-09-29,TSN All-Star,7.0
17809,campabe01,N,2328.0,8684.0,1181.0,2249.0,313.0,86.0,79.0,646.0,649.0,199.0,618.0,1142.0,15.0,64.0,199.0,60.0,106.0,160.0,70.0,R,R,1964-07-23,1983-10-01,TSN All-Star,5.0
21953,caminke01,N,1760.0,6288.0,894.0,1710.0,348.0,17.0,239.0,983.0,88.0,39.0,727.0,1163.0,112.0,29.0,14.0,67.0,152.0,200.0,72.0,B,R,1987-07-16,2001-10-07,Gold Glove,3.0
8847,camildo01,N,1490.0,5353.0,936.0,1482.0,261.0,86.0,239.0,950.0,60.0,0.0,947.0,961.0,0.0,28.0,24.0,0.0,80.0,185.0,70.0,L,L,1933-09-09,1945-09-23,TSN Guide MVP,1.0
23986,camermi01,N,1955.0,6839.0,1064.0,1700.0,383.0,59.0,278.0,968.0,297.0,83.0,867.0,1901.0,19.0,87.0,31.0,60.0,114.0,210.0,74.0,R,R,1995-08-27,2011-09-12,Gold Glove,1.0
15970,callijo01,N,1886.0,6652.0,926.0,1757.0,321.0,89.0,226.0,840.0,74.0,51.0,650.0,1064.0,73.0,41.0,51.0,43.0,98.0,175.0,70.0,L,R,1958-09-09,1973-08-17,All-Star Game MVP,3.0
26712,callani01,N,923.0,3295.0,442.0,901.0,135.0,46.0,11.0,394.0,186.0,0.0,159.0,224.0,0.0,20.0,136.0,0.0,0.0,180.0,70.0,R,R,1894-05-12,1913-08-09,None,0
26700,callaal01,N,1093.0,3556.0,391.0,941.0,170.0,14.0,52.0,369.0,22.0,14.0,350.0,365.0,20.0,6.0,10.0,34.0,104.0,210.0,68.0,B,R,2006-08-06,2015-08-19,None,0
26694,calhoko01,N,1071.0,3903.0,582.0,966.0,184.0,17.0,161.0,508.0,31.0,14.0,410.0,953.0,15.0,36.0,4.0,35.0,68.0,205.0,70.0,L,L,2012-05-22,2021-10-03,Gold Glove,0
26683,caldeiv01,N,924.0,3312.0,470.0,901.0,200.0,25.0,104.0,444.0,97.0,49.0,306.0,556.0,30.0,13.0,6.0,35.0,102.0,220.0,73.0,R,R,1984-08-10,1993-10-03,None,1.0
26681,cairomi01,N,1490.0,3956.0,504.0,1044.0,193.0,34.0,41.0,394.0,139.0,40.0,243.0,482.0,9.0,64.0,86.0,43.0,82.0,225.0,73.0,R,R,1996-04-17,2012-10-03,None,0
26677,cainlo01,N,1128.0,4169.0,609.0,1194.0,220.0,24.0,86.0,445.0,188.0,42.0,354.0,818.0,14.0,47.0,0.0,31.0,105.0,214.0,74.0,R,R,2010-07-16,2021-10-02,Gold Glove,2.0
23983,cabreor01,N,1985.0,7562.0,985.0,2055.0,459.0,32.0,123.0,854.0,216.0,57.0,514.0,745.0,26.0,32.0,57.0,90.0,188.0,195.0,70.0,R,R,1997-09-03,2011-09-23,Gold Glove,0
26659,cabremi01,N,2587.0,9625.0,1505.0,2987.0,597.0,17.0,502.0,1804.0,39.0,21.0,1199.0,1930.0,235.0,69.0,5.0,95.0,342.0,267.0,76.0,R,R,2003-06-20,2021-10-02,TSN All-Star,10.0
26643,cabreme01,N,1887.0,6878.0,895.0,1962.0,383.0,45.0,144.0,854.0,101.0,37.0,510.0,891.0,41.0,27.0,48.0,64.0,181.0,210.0,70.0,B,L,2005-07-07,2019-09-29,All-Star Game MVP,1.0
26632,cabreas01,N,1822.0,6632.0,886.0,1763.0,401.0,28.0,195.0,869.0,91.0,32.0,589.0,1330.0,26.0,68.0,51.0,61.0,177.0,235.0,72.0,B,R,2007-08-08,2021-09-28,Silver Slugger,2.0
26627,cabelen01,N,1688.0,5952.0,753.0,1647.0,263.0,56.0,60.0,596.0,238.0,124.0,259.0,691.0,31.0,23.0,32.0,38.0,134.0,170.0,76.0,R,R,1972-09-17,1986-09-29,None,0
26620,byrneer01,N,963.0,3202.0,482.0,827.0,191.0,30.0,109.0,396.0,129.0,23.0,253.0,538.0,11.0,47.0,9.0,19.0,58.0,200.0,74.0,R,R,2000-08-22,2010-05-02,None,0
26619,byrnebo01,N,1283.0,4831.0,667.0,1225.0,186.0,60.0,10.0,329.0,176.0,12.0,456.0,401.0,0.0,49.0,144.0,0.0,0.0,145.0,67.0,R,R,1907-04-11,1917-09-04,None,0
26616,byrdma01,N,1573.0,5579.0,740.0,1534.0,311.0,39.0,159.0,710.0,56.0,31.0,382.0,1234.0,30.0,93.0,17.0,52.0,115.0,245.0,72.0,R,R,2002-09-08,2016-05-31,None,1.0
21508,butlebr01,N,2213.0,8180.0,1359.0,2375.0,277.0,131.0,54.0,578.0,558.0,257.0,1129.0,907.0,23.0,38.0,147.0,51.0,62.0,160.0,70.0,L,L,1981-08-20,1997-09-28,Lou Gehrig Memorial Award,1.0
26581,butlebi03,N,1414.0,5105.0,592.0,1479.0,322.0,5.0,147.0,728.0,5.0,3.0,500.0,840.0,59.0,34.0,0.0,47.0,207.0,260.0,72.0,R,R,2007-05-01,2016-10-02,Silver Slugger,1.0
26562,bushra01,N,1219.0,3045.0,388.0,763.0,154.0,26.0,96.0,409.0,33.0,29.0,348.0,505.0,51.0,49.0,6.0,32.0,64.0,186.0,73.0,L,L,1982-05-01,1993-06-23,None,0
4896,bushdo01,N,1946.0,7210.0,1281.0,1804.0,186.0,74.0,9.0,436.0,404.0,75.0,1158.0,513.0,0.0,29.0,337.0,0.0,0.0,140.0,66.0,B,R,1908-09-18,1923-09-15,Baseball Magazine All-Star,0
26545,busbyji01,N,1352.0,4250.0,541.0,1113.0,162.0,35.0,48.0,438.0,97.0,48.0,310.0,439.0,4.0,23.0,57.0,15.0,83.0,175.0,73.0,R,R,1950-04-23,1962-07-08,None,1.0
17949,burroje01,N,1689.0,5536.0,720.0,1443.0,230.0,20.0,240.0,882.0,16.0,22.0,831.0,1135.0,65.0,15.0,4.0,63.0,148.0,200.0,73.0,R,R,1970-07-20,1985-10-06,TSN Player of the Year,1.0
23981,burrepa01,N,1640.0,5503.0,767.0,1393.0,299.0,16.0,292.0,976.0,7.0,3.0,932.0,1564.0,53.0,31.0,0.0,54.0,119.0,235.0,76.0,R,R,2000-05-24,2011-09-28,None,0
26518,burnsto01,N,1251.0,4920.0,722.0,1307.0,236.0,69.0,39.0,683.0,162.0,0.0,270.0,454.0,0.0,8.0,0.0,0.0,0.0,152.0,67.0,R,R,1880-05-01,1892-07-22,None,0
26514,burnsoy01,N,1188.0,4645.0,870.0,1392.0,224.0,129.0,65.0,834.0,263.0,0.0,464.0,249.0,0.0,41.0,10.0,0.0,0.0,183.0,68.0,R,R,1884-08-18,1895-09-16,None,0
26508,burnsja02,N,890.0,3516.0,541.0,980.0,199.0,31.0,44.0,417.0,63.0,47.0,376.0,299.0,0.0,8.0,76.0,0.0,0.0,175.0,70.0,L,L,1930-09-17,1936-09-27,None,0
26506,burnsge02,N,1866.0,6573.0,901.0,2018.0,444.0,72.0,72.0,951.0,154.0,63.0,363.0,433.0,0.0,110.0,187.0,0.0,0.0,180.0,73.0,R,R,1914-04-14,1929-09-29,TSN All-Star,0
4641,burnsge01,N,1853.0,7241.0,1188.0,2077.0,362.0,108.0,41.0,611.0,383.0,139.0,872.0,565.0,0.0,26.0,112.0,0.0,0.0,160.0,67.0,R,R,1911-10-03,1925-09-04,Baseball Magazine All-Star,0
22716,burnije01,N,1694.0,5710.0,917.0,1447.0,298.0,29.0,315.0,981.0,74.0,58.0,739.0,1376.0,75.0,78.0,9.0,43.0,99.0,190.0,72.0,L,R,1993-06-21,2006-09-27,None,1.0
18462,burleri01,N,1346.0,5139.0,656.0,1401.0,256.0,23.0,50.0,449.0,72.0,68.0,420.0,477.0,11.0,28.0,84.0,46.0,138.0,165.0,70.0,R,R,1974-05-04,1987-07-08,TSN All-Star,3.0
22361,burksel01,N,2000.0,7232.0,1253.0,2107.0,402.0,63.0,352.0,1206.0,181.0,84.0,793.0,1340.0,33.0,60.0,29.0,62.0,171.0,175.0,74.0,R,R,1987-04-30,2004-10-02,TSN All-Star,1.0
2915,burkeje01,N,2067.0,8426.0,1720.0,2850.0,320.0,182.0,75.0,952.0,389.0,0.0,1029.0,613.0,0.0,75.0,90.0,0.0,0.0,155.0,68.0,L,L,1890-04-22,1905-10-07,None,0
26464,burkeed01,N,855.0,3516.0,747.0,983.0,142.0,57.0,30.0,413.0,293.0,0.0,319.0,245.0,0.0,76.0,27.0,0.0,0.0,161.0,66.0,L,R,1890-04-19,1897-09-19,None,0
14632,burgesm01,N,1691.0,4471.0,485.0,1318.0,230.0,33.0,126.0,673.0,13.0,14.0,477.0,270.0,80.0,13.0,13.0,39.0,121.0,185.0,68.0,L,R,1949-04-19,1967-10-01,TSN All-Star,7.0
26445,burdoja01,N,1187.0,4915.0,778.0,1231.0,164.0,50.0,18.0,501.0,59.0,15.0,140.0,367.0,0.0,10.0,0.0,0.0,7.0,158.0,69.0,R,R,1872-05-02,1891-07-23,None,0
17958,bumbral01,N,1496.0,5053.0,778.0,1422.0,220.0,52.0,54.0,402.0,254.0,92.0,471.0,709.0,30.0,21.0,44.0,30.0,74.0,170.0,68.0,L,R,1972-09-05,1985-10-05,TSN All-Star,1.0
21954,buhneja01,N,1472.0,5013.0,797.0,1273.0,233.0,19.0,310.0,965.0,6.0,24.0,792.0,1406.0,41.0,56.0,12.0,54.0,123.0,220.0,75.0,R,R,1987-09-11,2001-10-07,Gold Glove,1.0
26405,bufordo01,N,1286.0,4553.0,718.0,1203.0,157.0,44.0,93.0,418.0,200.0,105.0,672.0,575.0,57.0,41.0,47.0,34.0,34.0,160.0,67.0,B,R,1963-09-14,1972-10-03,None,1.0
26392,buechst01,N,1334.0,4266.0,501.0,1046.0,183.0,21.0,137.0,547.0,17.0,28.0,408.0,842.0,31.0,43.0,50.0,23.0,107.0,190.0,74.0,R,R,1985-07-19,1995-07-29,None,0
19530,bucknbi01,N,2517.0,9397.0,1077.0,2715.0,498.0,49.0,174.0,1208.0,183.0,73.0,450.0,453.0,111.0,42.0,47.0,97.0,247.0,185.0,72.0,L,L,1969-09-21,1990-05-30,None,1.0
26378,buckjo01,N,1090.0,3612.0,389.0,844.0,172.0,9.0,134.0,491.0,6.0,12.0,307.0,959.0,23.0,51.0,13.0,26.0,86.0,245.0,75.0,R,R,2004-06-25,2014-09-28,None,1.0
26354,bryankr01,N,884.0,3287.0,592.0,914.0,204.0,19.0,167.0,487.0,44.0,20.0,443.0,908.0,21.0,87.0,0.0,21.0,43.0,230.0,77.0,R,R,2015-04-17,2021-10-03,TSN All-Star,4.0
14414,brutobi01,N,1610.0,6056.0,937.0,1651.0,241.0,102.0,94.0,545.0,207.0,89.0,482.0,793.0,32.0,29.0,72.0,29.0,73.0,169.0,72.0,L,R,1953-04-13,1964-10-02,None,0
26332,brunato01,N,1800.0,6289.0,804.0,1543.0,306.0,33.0,271.0,919.0,69.0,70.0,770.0,1187.0,43.0,30.0,8.0,72.0,146.0,210.0,76.0,R,R,1981-04-09,1994-08-10,None,1.0
26312,bruceja01,N,1650.0,5964.0,839.0,1455.0,312.0,32.0,319.0,951.0,65.0,40.0,600.0,1572.0,71.0,28.0,3.0,46.0,101.0,230.0,75.0,L,L,2008-05-27,2021-04-14,Silver Slugger,3.0
26297,brownto01,N,1791.0,7387.0,1524.0,1958.0,240.0,138.0,64.0,742.0,658.0,0.0,749.0,784.0,0.0,46.0,39.0,0.0,0.0,168.0,70.0,L,R,1882-07-06,1898-05-17,None,0
26287,brownpe01,N,1183.0,4820.0,954.0,1646.0,295.0,85.0,46.0,659.0,258.0,0.0,466.0,245.0,0.0,29.0,0.0,0.0,0.0,180.0,72.0,R,R,1882-05-02,1894-09-30,None,0
26284,brownol02,N,1221.0,3642.0,404.0,964.0,144.0,11.0,102.0,454.0,30.0,27.0,314.0,616.0,45.0,17.0,16.0,23.0,97.0,178.0,74.0,R,R,1965-09-10,1977-09-27,None,0
16319,brownla01,N,1129.0,3449.0,331.0,803.0,108.0,13.0,47.0,254.0,22.0,23.0,317.0,414.0,26.0,22.0,60.0,23.0,95.0,160.0,70.0,R,R,1963-07-06,1974-09-29,None,0
26260,brownji03,N,890.0,3512.0,465.0,980.0,146.0,42.0,9.0,319.0,39.0,0.0,231.0,110.0,0.0,12.0,77.0,0.0,64.0,165.0,68.0,B,R,1937-04-23,1946-09-15,Baseball Magazine All-Star,1.0
26254,brownje01,N,982.0,3190.0,431.0,866.0,135.0,25.0,23.0,288.0,73.0,45.0,393.0,325.0,14.0,13.0,78.0,33.0,65.0,140.0,70.0,B,R,1986-09-06,1995-10-01,None,0
26247,brownge01,N,1102.0,4300.0,614.0,1176.0,119.0,55.0,18.0,303.0,190.0,0.0,259.0,450.0,0.0,20.0,138.0,0.0,0.0,160.0,70.0,L,R,1901-09-27,1912-06-24,None,0
2546,broutda01,N,1676.0,6726.0,1529.0,2303.0,462.0,206.0,107.0,1301.0,257.0,0.0,840.0,238.0,0.0,105.0,20.0,0.0,0.0,207.0,74.0,L,L,1879-06-23,1904-10-04,None,0
21958,brosisc01,N,1146.0,3889.0,544.0,1001.0,200.0,8.0,141.0,531.0,57.0,30.0,348.0,699.0,12.0,47.0,31.0,41.0,84.0,200.0,73.0,R,R,1991-08-07,2001-10-06,Gold Glove,1.0
26192,brookto01,N,1336.0,3865.0,477.0,950.0,175.0,40.0,71.0,431.0,86.0,60.0,281.0,605.0,12.0,14.0,59.0,39.0,67.0,165.0,70.0,R,R,1979-07-10,1990-09-30,None,0
20452,brookhu01,N,1645.0,5974.0,656.0,1608.0,290.0,31.0,149.0,824.0,64.0,56.0,387.0,1005.0,62.0,38.0,12.0,65.0,163.0,178.0,72.0,R,R,1980-09-04,1994-07-02,Silver Slugger,2.0
26174,brodist01,N,1438.0,5703.0,886.0,1728.0,191.0,89.0,25.0,900.0,289.0,0.0,420.0,233.0,0.0,132.0,87.0,0.0,0.0,180.0,71.0,L,R,1890-04-21,1902-10-04,None,0
17171,brocklo01,Y,2616.0,10332.0,1610.0,3023.0,486.0,141.0,149.0,900.0,938.0,307.0,761.0,1730.0,124.0,49.0,47.0,46.0,114.0,170.0,71.0,L,L,1961-09-10,1979-09-30,Hutch Award,5.0
26168,brockgr01,N,1013.0,3202.0,420.0,794.0,141.0,6.0,110.0,462.0,41.0,18.0,434.0,469.0,63.0,15.0,15.0,29.0,70.0,200.0,75.0,L,R,1982-09-01,1991-06-28,None,0
26138,brinked01,N,1845.0,6045.0,550.0,1355.0,201.0,38.0,60.0,461.0,30.0,35.0,444.0,845.0,44.0,40.0,71.0,40.0,162.0,170.0,72.0,R,R,1961-09-06,1975-09-28,Gold Glove,1.0
16608,briggjo02,N,1366.0,4117.0,601.0,1041.0,170.0,43.0,139.0,507.0,64.0,49.0,663.0,785.0,47.0,5.0,22.0,30.0,54.0,190.0,73.0,L,L,1964-04-17,1975-09-28,None,0
26120,bridwal01,N,1252.0,4169.0,457.0,1064.0,95.0,32.0,2.0,348.0,136.0,0.0,557.0,210.0,0.0,32.0,170.0,0.0,0.0,170.0,69.0,L,R,1905-04-16,1915-09-23,None,0
19981,brettge01,Y,2707.0,10349.0,1583.0,3154.0,665.0,137.0,317.0,1596.0,201.0,97.0,1096.0,908.0,229.0,33.0,26.0,120.0,235.0,185.0,72.0,L,R,1973-08-02,1993-10-03,TSN All-Star,10.0
26094,bressru01,N,1305.0,3881.0,544.0,1170.0,164.0,87.0,32.0,586.0,47.0,21.0,449.0,246.0,0.0,28.0,140.0,0.0,0.0,187.0,72.0,R,L,1914-04-24,1932-07-18,None,0
26093,bressed01,N,1186.0,3672.0,443.0,925.0,184.0,40.0,94.0,365.0,9.0,13.0,359.0,723.0,44.0,12.0,38.0,25.0,74.0,175.0,73.0,R,R,1956-06-14,1967-09-26,None,0.0
875,bresnro01,N,1446.0,4481.0,682.0,1252.0,218.0,71.0,26.0,530.0,212.0,3.0,714.0,403.0,0.0,67.0,112.0,0.0,0.0,200.0,69.0,R,R,1897-08-27,1915-10-03,Baseball Magazine All-Star,0
26065,breamsi01,N,1088.0,3108.0,351.0,819.0,191.0,12.0,90.0,455.0,50.0,40.0,353.0,450.0,45.0,5.0,26.0,38.0,75.0,215.0,76.0,L,L,1983-09-01,1994-07-27,Hutch Award,0
26053,braunst01,N,1425.0,3650.0,466.0,989.0,155.0,19.0,52.0,388.0,45.0,27.0,579.0,433.0,32.0,17.0,24.0,25.0,77.0,180.0,70.0,L,R,1971-04-06,1985-10-06,None,0
26052,braunry02,N,1766.0,6622.0,1080.0,1963.0,408.0,49.0,352.0,1154.0,216.0,60.0,586.0,1363.0,56.0,77.0,0.0,44.0,179.0,205.0,74.0,R,R,2007-05-25,2020-09-27,Silver Slugger,5.0
26036,brantmi02,N,1366.0,5269.0,723.0,1571.0,332.0,24.0,122.0,687.0,124.0,32.0,452.0,626.0,35.0,36.0,12.0,45.0,127.0,209.0,74.0,L,L,2009-09-01,2021-10-03,Silver Slugger,4.0
26031,branski01,N,1330.0,4999.0,529.0,1351.0,225.0,75.0,13.0,637.0,175.0,0.0,221.0,384.0,0.0,24.0,142.0,0.0,0.0,207.0,71.0,R,R,1898-08-22,1911-09-14,None,0
26024,brandja01,N,1221.0,3895.0,540.0,1020.0,175.0,37.0,112.0,485.0,45.0,30.0,351.0,574.0,20.0,12.0,31.0,29.0,75.0,165.0,71.0,R,R,1956-04-21,1967-09-02,Gold Glove,1.0
25984,bradlph01,N,1022.0,3695.0,565.0,1058.0,179.0,43.0,78.0,376.0,155.0,62.0,432.0,718.0,18.0,65.0,36.0,21.0,81.0,185.0,72.0,R,R,1983-09-02,1990-09-29,TSN All-Star,1.0
25983,bradlmi01,N,1042.0,3605.0,541.0,976.0,202.0,17.0,125.0,481.0,88.0,40.0,496.0,817.0,38.0,44.0,14.0,19.0,91.0,215.0,72.0,B,R,2000-07-19,2011-05-08,None,1.0
25980,bradlja02,N,1007.0,3286.0,474.0,755.0,176.0,26.0,104.0,405.0,67.0,15.0,332.0,960.0,17.0,64.0,5.0,22.0,56.0,196.0,70.0,L,R,2013-04-01,2021-10-03,ALCS MVP,1.0
3133,bradlbi01,N,1461.0,5430.0,754.0,1471.0,275.0,84.0,34.0,552.0,181.0,0.0,290.0,531.0,0.0,73.0,253.0,0.0,0.0,185.0,72.0,R,R,1899-08-26,1915-09-28,None,0
25947,boyleja01,N,1087.0,4232.0,671.0,1070.0,139.0,54.0,23.0,570.0,126.0,0.0,326.0,339.0,0.0,59.0,46.0,0.0,0.0,190.0,76.0,R,R,1886-10-08,1898-08-16,None,0
15205,boyerke01,N,2034.0,7455.0,1104.0,2143.0,318.0,68.0,282.0,1141.0,105.0,77.0,713.0,1017.0,97.0,20.0,17.0,63.0,185.0,190.0,73.0,R,R,1955-04-12,1969-08-09,TSN Player of the Year,12.0
15812,boyercl02,N,1725.0,5780.0,645.0,1396.0,200.0,33.0,162.0,654.0,41.0,28.0,470.0,931.0,74.0,25.0,37.0,53.0,136.0,165.0,72.0,R,R,1955-06-05,1971-05-23,Gold Glove,0
25904,bowerfr01,N,1037.0,3410.0,345.0,853.0,102.0,38.0,13.0,393.0,81.0,0.0,130.0,242.0,0.0,48.0,71.0,0.0,0.0,190.0,74.0,R,R,1895-08-24,1909-07-13,None,0
17945,bowala01,N,2247.0,8418.0,987.0,2191.0,262.0,99.0,15.0,525.0,318.0,105.0,474.0,569.0,45.0,17.0,151.0,43.0,121.0,155.0,70.0,B,R,1970-04-07,1985-10-06,TSN All-Star,5.0
25886,bournmi01,N,1361.0,4784.0,678.0,1272.0,191.0,69.0,36.0,361.0,341.0,94.0,445.0,1124.0,13.0,19.0,52.0,23.0,34.0,190.0,71.0,L,R,2006-07-30,2016-10-02,Gold Glove,2.0
10913,boudrlo01,N,1646.0,6029.0,861.0,1779.0,385.0,66.0,68.0,789.0,51.0,50.0,796.0,309.0,0.0,34.0,164.0,0.0,155.0,185.0,71.0,R,R,1938-09-09,1952-08-24,TSN Player of the Year,5.0
8139,bottoji01,N,1991.0,7471.0,1177.0,2313.0,465.0,151.0,219.0,1422.0,58.0,15.0,664.0,591.0,0.0,43.0,177.0,0.0,33.0,180.0,72.0,L,L,1922-08-18,1937-09-16,Most Valuable Player,0
25826,bordimi01,N,1720.0,5770.0,676.0,1500.0,257.0,30.0,91.0,626.0,96.0,58.0,500.0,800.0,10.0,63.0,97.0,54.0,145.0,170.0,71.0,R,R,1990-04-11,2003-09-28,None,1.0
25825,bordepa01,N,1099.0,3282.0,289.0,831.0,168.0,12.0,69.0,346.0,9.0,14.0,155.0,557.0,13.0,12.0,31.0,19.0,94.0,190.0,74.0,R,R,1988-04-06,2005-07-27,World Series MVP,0
25811,boonera01,N,1373.0,4589.0,645.0,1260.0,162.0,46.0,151.0,737.0,21.0,19.0,608.0,463.0,20.0,27.0,45.0,28.0,133.0,172.0,72.0,R,R,1948-09-03,1960-08-11,None,2.0
22648,boonebr01,N,1780.0,6683.0,927.0,1775.0,366.0,28.0,252.0,1021.0,94.0,53.0,552.0,1295.0,32.0,69.0,55.0,73.0,168.0,180.0,70.0,R,R,1992-08-19,2005-07-30,Gold Glove,2.0
19304,boonebo01,N,2264.0,7245.0,679.0,1838.0,303.0,26.0,105.0,826.0,38.0,50.0,663.0,608.0,90.0,20.0,142.0,78.0,191.0,195.0,74.0,R,R,1972-09-10,1990-09-27,Gold Glove,4.0
23733,booneaa01,N,1152.0,3871.0,519.0,1017.0,216.0,17.0,126.0,555.0,107.0,30.0,303.0,707.0,20.0,80.0,39.0,36.0,74.0,190.0,74.0,R,R,1997-06-20,2009-10-04,None,1.0
25798,bonurze01,N,917.0,3582.0,600.0,1099.0,232.0,29.0,119.0,704.0,19.0,7.0,404.0,180.0,0.0,17.0,23.0,0.0,40.0,210.0,72.0,R,R,1934-04-17,1940-09-26,None,0
25792,bonneba01,N,976.0,3068.0,363.0,833.0,143.0,24.0,56.0,355.0,64.0,39.0,229.0,387.0,26.0,13.0,27.0,16.0,83.0,190.0,75.0,R,R,1977-05-04,1986-07-12,None,0
21947,bonilbo01,N,2113.0,7213.0,1084.0,2010.0,408.0,61.0,287.0,1173.0,45.0,57.0,912.0,1204.0,128.0,28.0,5.0,97.0,169.0,210.0,75.0,B,R,1986-04-09,2001-10-07,TSN All-Star,6.0
17364,bondsbo01,N,1849.0,7043.0,1258.0,1886.0,302.0,66.0,332.0,1024.0,461.0,169.0,914.0,1757.0,75.0,53.0,16.0,64.0,107.0,190.0,73.0,R,R,1968-06-25,1981-10-04,TSN All-Star,3.0
23337,bondsba01,N,2986.0,9847.0,2227.0,2935.0,601.0,77.0,762.0,1996.0,514.0,141.0,2558.0,1539.0,688.0,106.0,4.0,91.0,165.0,185.0,73.0,L,L,1986-05-30,2007-09-26,TSN Major League Player of the Year,13.0
25761,bollifr01,N,1540.0,5562.0,692.0,1415.0,221.0,40.0,106.0,556.0,40.0,38.0,462.0,558.0,28.0,30.0,97.0,38.0,114.0,175.0,73.0,R,R,1954-04-13,1966-09-15,TSN All-Star,4.0
21615,boggswa01,Y,2440.0,9180.0,1513.0,3010.0,578.0,61.0,118.0,1014.0,24.0,35.0,1412.0,745.0,180.0,23.0,29.0,96.0,236.0,190.0,74.0,L,R,1982-04-10,1999-08-27,Gold Glove,12.0
25728,bogaexa01,N,1114.0,4277.0,668.0,1239.0,270.0,15.0,141.0,610.0,66.0,15.0,404.0,869.0,18.0,36.0,5.0,36.0,100.0,218.0,74.0,R,R,2013-08-20,2021-10-03,SIlver Slugger,3.0
4741,bodiepi01,N,1050.0,3670.0,393.0,1011.0,169.0,72.0,43.0,516.0,83.0,26.0,312.0,240.0,0.0,18.0,160.0,0.0,0.0,195.0,68.0,R,R,1911-04-22,1921-07-24,None,0
25710,bochtbr01,N,1538.0,5233.0,643.0,1478.0,250.0,21.0,100.0,658.0,43.0,41.0,653.0,662.0,65.0,13.0,44.0,51.0,156.0,195.0,75.0,L,L,1974-07-19,1986-10-05,None,1.0
25702,blumge01,N,1389.0,3966.0,446.0,990.0,206.0,15.0,99.0,479.0,19.0,19.0,332.0,667.0,34.0,33.0,21.0,40.0,86.0,220.0,75.0,B,R,1999-08-09,2012-07-17,None,0
10702,bluelu01,N,1615.0,5904.0,1151.0,1696.0,319.0,109.0,44.0,695.0,151.0,85.0,1092.0,436.0,0.0,43.0,168.0,0.0,0.0,165.0,70.0,B,L,1921-04-14,1933-04-25,None,0
8664,bluegos01,N,1867.0,6440.0,883.0,1751.0,276.0,67.0,43.0,848.0,140.0,87.0,723.0,515.0,0.0,71.0,218.0,0.0,2.0,162.0,71.0,R,R,1922-04-24,1939-07-13,Baseball Magazine All-Star,1.0
